STATE,NAME,LAT,LON,COAL,OIL,GAS,NUCLEAR,HYDRO,BIO,WIND,SOLAR,GEO,OTHER1,OTHER2,OTHER,ENERGY
AK,7-Mile Ridge Wind Project,63.210689,-143.247156,,,,,,,,,,,,,WIND
AK,Agrium Kenai Nitrogen Operations,60.6732,-151.3784,,,,,,,,,,,,,GAS
AK,Alakanuk,62.6833,-164.6544,0,0,0,0,0,0,0,0,0,0,0,,OIL
AK,Allison Creek Hydro,61.084444,-146.353333,0,0,0,0,23077,0,0,0,0,0,0,,HYDRO
AK,Ambler,67.08798,-157.856719,0,1206,0,0,0,0,0,0,0,0,0,,OIL
AK,Anchorage 1,61.2221,-149.8661,0,80,28857,0,0,0,0,0,0,0,0,,GAS
AK,Angoon,57.499166,-134.58614,0,1653,0,0,0,0,0,0,0,0,0,,OIL
AK,Aniak,61.580678,-159.535643,0,2174,0,0,0,0,0,0,0,0,0,,OIL
AK,Annex Creek,58.3176,-134.101,0,0,0,0,26657,0,0,0,0,0,0,,HYDRO
AK,Auke Bay,58.3875,-134.6446,0,-88,0,0,0,0,0,0,0,0,0,,OIL
AK,Aurora Energy LLC Chena,64.847743,-147.735063,177819,0,0,0,0,0,0,0,0,0,0,,COAL
AK,Barrow,71.292,-156.7786,0,2,48251,0,0,0,0,0,0,0,0,,GAS
AK,Battery Energy Storage System,64.8167,-147.725,0,0,0,0,0,0,0,0,0,0,-2428,,OTHF
AK,Beaver Falls,55.37975,-131.470269,0,0,0,0,33310,0,0,0,0,0,0,,HYDRO
AK,Beluga,61.1861,-151.0356,0,0,37832,0,0,0,0,0,0,0,0,,GAS
AK,Bernice Lake,60.6935,-151.3874,0,0,396,0,0,0,0,0,0,0,0,,GAS
AK,Bethel,60.7897,-161.787778,0,40542,0,0,0,0,0,0,0,0,0,,OIL
AK,Black Bear Lake,55.476472,-133.14772,0,0,0,0,18099,0,0,0,0,0,0,,HYDRO
AK,Blue Lake Hydro,57.0516,-135.2297,0,0,0,0,56170,0,0,0,0,0,0,,HYDRO
AK,Bradley Lake,59.77862,-150.94015,0,0,0,0,404479,0,0,0,0,0,0,,HYDRO
AK,Brevig Mission,65.331716,-166.479506,0,1162,0,0,0,0,0,0,0,0,0,,OIL
AK,Centennial,55.121433,-131.560267,0,5578,0,0,0,0,0,0,0,0,0,,OIL
AK,Chester Lake,55.116879,-131.545879,0,0,0,0,5384,0,0,0,0,0,0,,HYDRO
AK,Chevak,61.525297,-165.590152,0,1724,0,0,0,0,0,0,0,0,0,,OIL
AK,Cooper Lake,60.392331,-149.665603,0,0,0,0,59832,0,0,0,0,0,0,,HYDRO
AK,Craig (AK),55.47691,-133.14869,0,2349,0,0,0,0,0,0,0,0,0,,OIL
AK,Delta Power,64.028056,-145.719444,0,-176,0,0,0,0,0,0,0,0,0,,OIL
AK,Delta Wind Farm,64.013889,-145.596667,0,0,0,0,0,0,4498,0,0,0,0,,WIND
AK,Dillingham,59.042914,-158.468597,0,19005,0,0,0,0,0,0,0,0,0,,OIL
AK,Dutch Harbor,53.892459,-166.538185,0,54364,0,0,0,0,0,0,0,0,0,,OIL
AK,Eielson AFB Central Heat & Power Plant,64.67141,-147.075988,67619,131,0,0,0,0,0,0,0,0,0,,COAL
AK,Eklutna Generation Station,61.457778,-149.351389,0,0,614791,0,0,0,0,0,0,0,0,,GAS
AK,Eklutna Hydro Project,61.475211,-149.15009,0,0,0,0,168115,0,0,0,0,0,0,,HYDRO
AK,Elim,64.616558,-162.263717,0,1316,0,0,0,0,0,0,0,0,0,,OIL
AK,Emmonak,62.777694,-164.531517,0,5347,0,0,0,0,0,0,0,0,0,,OIL
AK,ESS Battery Microgrid,57.799167,-152.404167,0,0,0,0,0,0,0,0,0,0,-240,,OTHF
AK,Eva Creek Wind,64.058333,-148.9,0,0,0,0,0,0,65514,0,0,0,0,,WIND
AK,Eyak Service Center BESS,60.54047,-145.74079,,,,,,,,,,,,,OTHF
AK,Fairbanks,64.854171,-147.719351,0,3927,0,0,0,0,0,0,0,0,0,,OIL
AK,False Island,55.48918,-133.1345,0,1575,0,0,0,0,0,0,0,0,0,,OIL
AK,Fire Island Wind,61.13,-150.243611,0,0,0,0,0,0,51829,0,0,0,0,,WIND
AK,Flywheel Energy Storage System Microgrid,57.780114,-152.443783,0,0,0,0,0,0,0,0,0,0,-342,,OTHF
AK,Fort Greely Power Plant,63.973572,-145.716581,0,70,0,0,0,0,0,0,0,0,0,,OIL
AK,Galena Electric Utility,64.74417,-156.8736,0,5550,0,0,0,0,0,0,0,0,0,,OIL
AK,Gambell,63.777058,-171.712439,0,1438,0,0,0,0,0,0,0,0,0,,OIL
AK,George M Sullivan Generation Plant 2,61.229713,-149.716744,0,39,843289,0,0,0,0,0,0,0,0,,GAS
AK,Glennallen,62.110415,-145.532529,0,9662,0,0,0,0,0,0,0,0,0,,OIL
AK,Goat Lake Hydro,59.5357,-135.2123,0,0,0,0,14916,0,0,0,0,0,0,,HYDRO
AK,Gold Creek,58.3107,-134.4174,0,7,0,0,4096,0,0,0,0,0,0,,HYDRO
AK,Green Lake,56.986284,-135.12275,0,0,0,0,52270,0,0,0,0,0,0,,HYDRO
AK,Gwitchyaa Zhee,66.566287,-145.253052,0,2398,0,0,0,0,0,0,0,0,0,,OIL
AK,Haines,59.235931,-135.446228,0,1126,0,0,0,0,0,0,0,0,0,,OIL
AK,Healy,63.8542,-148.95,257091,5374,0,0,0,0,0,0,0,0,0,,COAL
AK,Hiilangaay Hydro,55.216389,-132.603611,,,,,,,,,,,,,HYDRO
AK,Hoonah,58.106432,-135.43074,0,4336,0,0,0,0,0,0,0,0,0,,OIL
AK,Hooper Bay,61.530858,-166.101944,0,2791,0,0,0,0,0,0,0,0,0,,OIL
AK,Humpback Creek,60.612822,-145.679411,0,0,0,0,3267,0,0,0,0,0,0,,HYDRO
AK,Hydaburg,55.204937,-132.821435,0,3,0,0,0,0,0,0,0,0,0,,OIL
AK,Industrial Plant,58.367635,-134.60802,0,130,0,0,0,0,0,0,0,0,0,,OIL
AK,International,61.168972,-149.911038,0,0,-752,0,0,0,0,0,0,0,0,,GAS
AK,Jarvis Street,57.0497,-135.3128,0,-629,0,0,0,0,0,0,0,0,0,,OIL
AK,JBER Landfill Gas Power Plant,61.286,-149.61,0,0,264,0,0,42684,0,0,0,0,0,,BIOMASS
AK,Kake,56.962983,-133.922557,0,2133,0,0,0,0,0,0,0,0,0,,OIL
AK,Kasidaya Creek Hydro,59.4072,-135.3408,0,0,0,0,10606,0,0,0,0,0,0,,HYDRO
AK,Kasigluk,60.8731,-162.5197,0,2507,0,0,0,0,0,0,0,0,0,,OIL
AK,Ketchikan,55.344641,-131.633425,0,0,0,0,15741,0,0,0,0,0,0,,HYDRO
AK,Kiana,66.973889,-160.428592,0,1632,0,0,0,0,0,0,0,0,0,,OIL
AK,King Cove,55.061683,-162.3103,0,809,0,0,3728,0,0,0,0,0,0,,HYDRO
AK,Kivalina,67.726644,-164.538447,0,1261,0,0,0,0,0,0,0,0,0,,OIL
AK,Klawock,55.557778,-132.981389,,,,,,,,,,,,,OIL
AK,Klawock Power Generation Station,55.553197,-133.08535,0,1331,0,0,0,0,0,0,0,0,0,,OIL
AK,Kodiak Microgrid,57.789956,-152.396982,0,74,0,0,0,0,0,0,0,0,0,,OIL
AK,Kotlik,63.03215,-163.553106,0,1922,0,0,0,0,0,0,0,0,0,,OIL
AK,Kotzebue,66.837778,-162.556944,0,16427,0,0,0,0,4960,0,0,0,-90,,OIL
AK,Koyuk,64.932089,-161.167103,0,1291,0,0,0,0,0,0,0,0,0,,OIL
AK,Lake Dorothy Hydroelectric Project,58.2325,-134.0533,0,0,0,0,81558,0,0,0,0,0,0,,HYDRO
AK,Lemon Creek,58.3536,-134.4953,0,-695,0,0,0,0,0,0,0,0,0,,OIL
AK,Mahoney Lake Hydroelectric,55.419444,-131.537778,,,,,,,,,,,,,HYDRO
AK,Marshall,61.878186,-162.085147,0,1466,0,0,0,0,0,0,0,0,0,,OIL
AK,McGrath,62.95699,-155.594997,0,2111,0,0,0,0,0,0,0,0,0,,OIL
AK,Mountain Village,62.085569,-163.729072,0,2724,0,0,0,0,0,0,0,0,0,,OIL
AK,Naknek,58.730417,-157.007222,0,24329,0,0,0,0,0,0,0,0,0,,OIL
AK,New Stuyahok,59.448358,-157.325528,0,1803,0,0,0,0,0,0,0,0,0,,OIL
AK,Newhalen,59.899054,-154.698735,0,61,0,0,3263,0,0,0,0,0,0,,HYDRO
AK,Nikiski Co-Generation,60.676539,-151.377713,0,0,404744,0,0,0,0,0,0,0,0,,GAS
AK,Noatak,67.570931,-162.965728,0,1898,0,0,0,0,0,0,0,0,0,,OIL
AK,Noorvik,66.834519,-161.038717,0,1972,0,0,0,0,0,0,0,0,0,,OIL
AK,North Pole,64.7356,-147.3481,0,369250,0,0,0,0,0,0,0,0,0,,OIL
AK,Northway,62.9617,-141.9372,0,1102,0,0,0,0,0,0,0,0,0,,OIL
AK,NSB Anaktuvuk Pass,68.13795,-151.741017,0,3804,0,0,0,0,0,0,0,0,0,,OIL
AK,NSB Atqasuk Utility,70.4826,-157.4252,0,2965,0,0,0,0,0,0,0,0,0,,OIL
AK,NSB Kaktovik Utility,70.125617,-143.619033,0,4449,0,0,0,0,0,0,0,0,0,,OIL
AK,NSB Nuiqsut Utility,70.220565,-150.993492,0,926,5854,0,0,0,0,0,0,0,0,,OIL
AK,NSB Point Hope Utility,68.348424,-166.737211,0,6512,0,0,0,0,0,0,0,0,0,,OIL
AK,NSB Point Lay Utility,69.740833,-163.005833,0,4032,0,0,0,0,0,0,0,0,0,,OIL
AK,NSB Wainwright Utility,70.642877,-160.020461,0,6947,0,0,0,0,0,0,0,0,0,,OIL
AK,Nunapitchuk,60.89588,-162.459756,,,,,,,,,,,,,OIL
AK,Nymans Plant Microgrid,57.731608,-152.507044,0,0,0,0,0,0,0,0,0,0,0,,OIL
AK,Orca,60.555889,-145.752983,0,7021,0,0,0,0,0,0,0,0,0,,OIL
AK,Pelican,57.957197,-136.220095,0,162,0,0,1147,0,0,0,0,0,0,,HYDRO
AK,Petersburg,56.81104,-132.957091,0,413,0,0,8906,0,0,0,0,0,0,,HYDRO
AK,Pillar Mountain Wind Project Microgrid,57.7869,-152.4406,0,0,0,0,0,0,26170,0,0,0,0,,WIND
AK,Pilot Station,61.936456,-162.880706,0,1802,0,0,0,0,0,0,0,0,0,,OIL
AK,Port Lions Microgrid,57.864775,-152.855441,,,,,,,,,,,,,OIL
AK,Power Creek,60.588686,-145.604539,0,0,0,0,15171,0,0,0,0,0,0,,HYDRO
AK,Purple Lake,55.091263,-131.544978,0,0,0,0,8157,0,0,0,0,0,0,,HYDRO
AK,Quinhagak,59.747436,-161.910647,0,1591,0,0,0,0,0,0,0,0,0,,OIL
AK,S W Bailey,55.357397,-131.69696,0,18614,0,0,0,0,0,0,0,0,0,,OIL
AK,Salmon Creek 1,58.3269,-134.4631,0,0,0,0,24389,0,0,0,0,0,0,,HYDRO
AK,Savoonga,63.695267,-170.475661,0,2095,0,0,0,0,0,0,0,0,0,,OIL
AK,Scammon Bay,61.843036,-165.581497,0,1641,0,0,0,0,0,0,0,0,0,,OIL
AK,Selawik,66.606778,-160.014808,0,2685,0,0,0,0,0,0,0,0,0,,OIL
AK,Seldovia,59.439542,-151.713439,0,85,0,0,0,0,0,0,0,0,0,,OIL
AK,Seward (AK),60.130922,-149.43501,0,144,0,0,0,0,0,0,0,0,0,,OIL
AK,Shishmaref,66.255072,-166.073589,0,1590,0,0,0,0,0,0,0,0,0,,OIL
AK,Shungnak,66.888114,-157.140206,0,1583,0,0,0,0,0,0,0,0,0,,OIL
AK,Silvis,55.381402,-131.517758,0,0,0,0,9221,0,0,0,0,0,0,,HYDRO
AK,Skagway,59.4545,-135.3131,0,-37,0,0,1988,0,0,0,0,0,0,,HYDRO
AK,Slana Generating Station,62.592756,-143.588869,0,1336,0,0,0,0,0,0,0,0,0,,OIL
AK,Snake River,64.505331,-165.429814,0,30191,0,0,0,0,2044,0,0,0,0,,OIL
AK,Snettisham,58.1415,-133.737,0,0,0,0,259856,0,0,0,0,0,0,,HYDRO
AK,Soldotna,60.499444,-150.997222,0,0,23756,0,0,0,0,0,0,0,0,,GAS
AK,Solomon Gulch,61.0828,-146.3033,0,0,0,0,42087,0,0,0,0,0,0,,HYDRO
AK,South Fork,55.563333,-132.891111,0,0,0,0,4146,0,0,0,0,0,0,,HYDRO
AK,Southcentral Power Project,61.167417,-149.905304,0,0,815365,0,0,0,0,0,0,0,0,,GAS
AK,St Marys IC,62.051525,-163.172567,0,3024,0,0,0,0,0,0,0,0,0,,OIL
AK,St. Michael,63.4775,-162.0383,,,,,,,,,,,,,OIL
AK,Stebbins,63.521047,-162.286322,0,3462,0,0,0,0,0,0,0,0,0,,OIL
AK,Swampy Acres,57.77556,-152.48028,0,0,0,0,0,0,0,0,0,0,0,,OIL
AK,Swan Lake,55.615208,-131.356111,0,0,0,0,58416,0,0,0,0,0,0,,HYDRO
AK,Sweetheart Lake Hydroelectric Facility,57.9449,-133.6867,,,,,,,,,,,,,HYDRO
AK,Terror Lake Microgrid,57.6861,-152.895,0,0,0,0,121969,0,0,0,0,0,0,,HYDRO
AK,Tesoro Kenai Cogeneration Plant,60.677,-151.3815,0,0,64727,0,0,0,0,0,0,0,0,,GAS
AK,Thorne Bay Plant,55.68586,-132.52892,0,77,0,0,0,0,0,0,0,0,0,,OIL
AK,TNSG North Plant,70.235278,-148.383611,0,0,61008,0,0,0,0,0,0,0,0,,GAS
AK,TNSG South Plant,70.2,-148.466667,0,0,-480,0,0,0,0,0,0,0,0,,GAS
AK,Togiak,59.059744,-160.380278,0,3017,0,0,0,0,0,0,0,0,0,,OIL
AK,Tok,63.33552,-142.99997,0,9185,0,0,0,0,0,0,0,0,0,,OIL
AK,Toksook Bay,60.530142,-165.108575,0,2886,0,0,0,0,0,0,0,0,0,,OIL
AK,Tyee Lake Hydroelectric Facility,56.216403,-131.504344,0,0,0,0,117206,0,0,0,0,0,0,,HYDRO
AK,Unalakleet,63.876789,-160.790414,0,3298,0,0,0,0,0,0,0,0,0,,OIL
AK,Unalaska Power Module,53.863993,-166.512591,0,201,0,0,0,0,0,0,0,0,0,,OIL
AK,Unisea G 2,53.8796,-166.5532,0,27726,0,0,0,2790,0,0,0,0,0,,OIL
AK,University of Alaska Fairbanks,64.854171,-147.822075,35858,5780,0,0,0,0,0,0,0,0,0,,COAL
AK,Upper Kalskag,61.526858,-160.348128,0,1531,0,0,0,0,0,0,0,0,0,,OIL
AK,Utility Plants Section,64.825601,-147.648627,90177,0,0,0,0,0,0,0,0,0,0,,COAL
AK,Valdez,61.1303,-146.3647,0,888,0,0,0,0,0,0,0,0,0,,OIL
AK,Valdez Cogen,61.0839,-146.2529,0,16993,0,0,0,0,0,0,0,0,0,,OIL
AK,Viking,55.540708,-133.102344,0,0,0,0,0,0,0,0,0,0,0,,OIL
AK,Westward Seafoods,53.858508,-166.55288,0,11797,0,0,0,0,0,0,0,0,0,,OIL
AK,Whitman,55.328056,-131.530833,0,0,0,0,6998,0,0,0,0,0,0,,HYDRO
AK,Wrangell,56.460976,-132.379439,0,520,0,0,0,0,0,0,0,0,0,,OIL
AK,Yakutat,59.544553,-139.724306,0,5711,0,0,0,0,0,0,0,0,0,,OIL
AL,ABC Coke,33.582793,-86.779866,0,0,486,0,0,0,0,0,0,4804,0,,COAL
AL,Alabama Pine Pulp,31.5825,-87.4889,0,235,19718,0,0,393127,0,0,0,0,0,,BIOMASS
AL,Alabama River Pulp,31.5825,-87.4889,0,120,27886,0,0,280057,0,0,0,0,0,,BIOMASS
AL,Albertville,34.363389,-86.223889,0,0,0,0,0,0,0,0,0,0,0,,OIL
AL,AMEA Sylacauga Plant,33.1661,-86.2825,0,0,34570,0,0,0,0,0,0,0,0,,GAS
AL,ANAD Solar Array,33.626728,-85.969481,0,0,0,0,0,0,0,17168,0,0,0,,SOLAR
AL,APC1,,,,,,,,,,,,,,,GAS
AL,APC2,,,,,,,,,,,,,,,GAS
AL,APC3,,,,,,,,,,,,,,,GAS
AL,Bankhead Dam,33.458665,-87.356823,0,0,0,0,-392,0,0,0,0,0,0,,HYDRO
AL,Barry,31.0069,-88.0103,3634297,0,6830619,0,0,0,0,0,0,0,0,,COAL
AL,Bartletts Ferry,32.661976,-85.091552,0,0,0,0,492524,0,0,0,0,0,0,,HYDRO
AL,Bellefonte,34.7092,-85.9278,,,,,,,,,,,,,OIL
AL,Boise Cascade Pulp & Paper Mill,31.4894,-87.8989,0,144,45664,0,0,76527,0,0,0,0,0,,BIOMASS
AL,Browns Ferry,34.7042,-87.1189,0,0,0,25397781,0,0,0,0,0,0,0,,NUCLEAR
AL,Calhoun Energy Center,33.5883,-85.9731,0,28596,167988,0,0,0,0,0,0,0,0,,GAS
AL,Charles R Lowman,31.488019,-87.910747,1245578,11064,0,0,0,0,0,0,0,0,0,,COAL
AL,Colbert,34.7439,-87.8486,0,0,68000,0,0,0,0,0,0,0,0,,GAS
AL,Crestwood Dothan,31.262356,-85.402737,0,773,0,0,0,0,0,0,0,0,0,,OIL
AL,"Cumblerland Land Holdings, LLC",34.94974,-86.868053,0,0,0,0,0,0,0,76,0,0,0,,SOLAR
AL,Decatur Energy Center,34.6292,-87.0214,0,0,2702900,0,0,0,0,0,0,0,0,,GAS
AL,Decatur-Morgan Co LFG Recovery Project,34.623611,-87.101111,0,0,0,0,0,12556,0,0,0,0,0,,BIOMASS
AL,District 100 Transco Gas Pipe Line,32.668889,-86.72,,,,,,,,,,,,,OTHF
AL,E B Harris Generating Plant,32.381352,-86.574366,0,0,5865446,0,0,0,0,0,0,0,0,,GAS
AL,E C Gaston,33.244211,-86.458056,2851865,176,3235213,0,0,0,0,0,0,0,0,,COAL
AL,ExxonMobil Mobile Bay Onshore,30.43203,-88.18241,0,0,88024,0,0,0,0,0,0,0,0,,GAS
AL,Fort Rucker Solar Array,31.331148,-85.73019,0,0,0,0,0,0,0,13376,0,0,0,,SOLAR
AL,Gadsden,34.0128,-85.9708,0,0,188877,0,0,0,0,0,0,0,0,,GAS
AL,Gantt,31.4033,-86.479469,0,0,0,0,904,0,0,0,0,0,0,,HYDRO
AL,Georgia-Pacific Brewton Mill,31.077,-87.1116,0,0,223712,0,0,231594,0,0,0,0,0,,BIOMASS
AL,Georgia-Pacific Consr Prods LP-Naheola,32.2268,-88.0252,43776,2559,79788,0,0,166926,0,0,0,0,0,,BIOMASS
AL,Goat Rock,32.60965,-85.0805,0,0,0,0,175597,0,0,0,0,0,0,,HYDRO
AL,Gorgas,33.644344,-87.196486,5490646,7242,0,0,0,0,0,0,0,0,0,,COAL
AL,Greene County,32.6017,-87.7811,0,10826,1162265,0,0,0,0,0,0,0,0,,GAS
AL,Guntersville,34.421272,-86.393931,0,0,0,0,733655,0,0,0,0,0,0,,HYDRO
AL,H Neely Henry Dam,33.7845,-86.0524,0,0,0,0,252836,0,0,0,0,0,0,,HYDRO
AL,Harris Dam,33.258281,-85.616047,0,0,0,0,167486,0,0,0,0,0,0,,HYDRO
AL,Hillabee Energy Center,33.000669,-85.903278,0,0,4376115,0,0,0,0,0,0,0,0,,GAS
AL,Hog Bayou Energy Center,30.7478,-88.0575,0,0,1137089,0,0,0,0,0,0,0,0,,GAS
AL,Holt Dam,33.2553,-87.4495,0,0,0,0,168817,0,0,0,0,0,0,,HYDRO
AL,International Paper Pine Hill Mill,31.9698,-87.4806,76,1213,47966,0,0,426123,0,0,0,0,0,,BIOMASS
AL,International Paper-Prattville Mill,32.4187,-86.4718,0,2331,121248,0,0,435448,0,0,0,0,0,,BIOMASS
AL,International Paper-Riverdale Mill,32.426016,-86.870912,0,0,373689,0,0,231518,0,0,0,0,0,,GAS
AL,James H Miller Jr,33.6319,-87.0597,18000241,0,324943,0,0,0,0,0,0,0,0,,COAL
AL,Jones Bluff,32.324242,-86.784319,0,0,0,0,286413,0,0,0,0,0,0,,HYDRO
AL,Jordan Dam,32.6189,-86.2548,0,0,0,0,435727,0,0,0,0,0,0,,HYDRO
AL,Joseph M Farley,31.2231,-85.1116,0,0,0,14065046,0,0,0,0,0,0,0,,NUCLEAR
AL,Kimberly Clark Mobile - CHP Plant,30.737741,-88.04977,,,,,,,,,,,,,GAS
AL,LaFayette Solar Farm,32.876313,-85.38821,0,0,0,0,0,0,0,160946,0,0,0,,SOLAR
AL,Langdale,32.813836,-85.167786,0,0,0,0,0,0,0,0,0,0,0,,HYDRO
AL,Lay Dam,32.9633,-86.5187,0,0,0,0,685072,0,0,0,0,0,0,,HYDRO
AL,Lewis Smith Dam,33.9406,-87.1077,0,0,0,0,237885,0,0,0,0,0,0,,HYDRO
AL,Logan Martin Dam,33.425878,-86.337547,0,0,0,0,445383,0,0,0,0,0,0,,HYDRO
AL,Martin Dam,32.680394,-85.911442,0,0,0,0,348530,0,0,0,0,0,0,,HYDRO
AL,McIntosh (7063),31.2546,-88.0299,0,0,432523,0,0,0,0,0,0,0,0,,GAS
AL,McWilliams,31.400255,-86.476449,0,51,3957078,0,0,0,0,0,0,0,0,,GAS
AL,Millers Ferry,32.100881,-87.399767,0,0,0,0,287505,0,0,0,0,0,0,,HYDRO
AL,Mitchell Dam,32.806025,-86.444892,0,0,0,0,543305,0,0,0,0,0,0,,HYDRO
AL,Mobile Energy Services LLC,30.736487,-88.051643,0,0,188964,0,0,142486,0,0,0,0,0,,GAS
AL,Morgan Energy Center,34.6397,-87.0639,0,0,4532851,0,0,0,0,0,0,0,0,,GAS
AL,Muscle Shoals,34.76973,-87.90454,,,,,,,,,,,,,SOLAR
AL,Pinckard Solar,31.297,-85.536,,,,,,,,,,,,,SOLAR
AL,Plant H. Allen Franklin,32.6078,-85.0975,0,0,12248562,0,0,0,0,0,0,0,0,,GAS
AL,Point A,31.361146,-86.518307,0,0,0,0,13880,0,0,0,0,0,0,,HYDRO
AL,Redstone Arsenal,34.610987,-86.611551,0,0,0,0,0,0,0,17670,0,0,-49,,SOLAR
AL,"River Bend Solar, LLC",34.831511,-87.842204,0,0,0,0,0,0,0,148016,0,0,0,,SOLAR
AL,Rock-Tenn Mill,32.4541,-87.9759,0,373,6814,0,0,284874,0,0,0,0,0,,BIOMASS
AL,SABIC Innovative Plastics - Burkville,32.310226,-86.52542,0,0,571146,0,0,0,0,0,0,0,0,,GAS
AL,Sand Valley Power Station,34.343875,-85.866103,0,0,0,0,0,25116,0,0,0,0,0,,BIOMASS
AL,Sloss Industries Corp,33.568164,-86.79873,0,0,0,0,0,0,0,0,0,0,0,,COAL
AL,Tenaska Central Alabama Gen Station,32.6497,-86.74,0,0,4116919,0,0,0,0,0,0,0,0,,GAS
AL,Tenaska Lindsay Hill Generating Station,32.6514,-86.7386,0,0,1882859,0,0,0,0,0,0,0,0,,GAS
AL,Theodore Cogeneration,30.525445,-88.128477,0,0,1325015,0,0,0,0,0,0,0,0,,GAS
AL,Thurlow Dam,32.535436,-85.887614,0,0,0,0,209097,0,0,0,0,0,0,,HYDRO
AL,Tom Bevill Lock and Dam Hydroelectric,33.210892,-88.289611,,,,,,,,,,,,,HYDRO
AL,U S Alliance Coosa Pines,33.328107,-86.356825,0,0,42280,0,0,111115,0,0,0,0,0,,BIOMASS
AL,Walter Bouldin Dam,32.583889,-86.283056,0,0,0,0,687921,0,0,0,0,0,0,,HYDRO
AL,Walton Discover Power Facility,32.54098,-85.038879,0,0,14624,0,0,0,0,0,0,0,0,,GAS
AL,Washington County Cogen (Olin),31.2504,-88.0156,0,0,809934,0,0,0,0,0,0,0,0,,GAS
AL,Weiss Dam,34.172142,-85.753806,0,0,0,0,280944,0,0,0,0,0,0,,HYDRO
AL,Westervelt Moundville Cogen,32.960714,-87.655419,0,0,0,0,0,37819,0,0,0,0,0,,BIOMASS
AL,WestRock Coated Board,32.1761,-85.0272,0,0,205037,0,0,591093,0,0,0,0,0,,GAS
AL,Wheeler Dam,34.8069,-87.3819,0,0,0,0,1623825,0,0,0,0,0,0,,HYDRO
AL,Widows Creek,34.883022,-85.755253,,,,,,,,,,,,,COAL
AL,Wilson Dam,34.79782,-87.62537,0,0,0,0,2923233,0,0,0,0,0,0,,HYDRO
AL,Yates Dam,32.5743,-85.8901,0,0,0,0,142992,0,0,0,0,0,0,,HYDRO
AL,Yellowhammer Gas Plant,30.403538,-88.12833,0,0,17911,0,0,0,0,0,0,0,0,,GAS
AR,Archer Daniels Midland Little Rock,34.7,-92.199722,,,,,,,,,,,,,GAS
AR,Arkansas Nuclear One,35.311,-93.2351,0,0,0,12720818,0,0,0,0,0,0,0,,NUCLEAR
AR,Ashdown,33.6417,-94.1083,45505,0,71072,0,0,533633,0,0,0,5087,0,,BIOMASS
AR,Beaver Dam,36.421507,-93.847373,0,0,0,0,119380,0,0,0,0,0,0,,HYDRO
AR,Blakely Mountain,34.570984,-93.194425,0,0,0,0,182961,0,0,0,0,0,0,,HYDRO
AR,Bull Shoals,36.3635,-92.5763,0,0,0,0,622630,0,0,0,0,0,0,,HYDRO
AR,Carl Bailey,35.260102,-91.363426,0,0,14199,0,0,0,0,0,0,0,0,,GAS
AR,Carpenter,34.4425,-93.0262,0,0,0,0,124077,0,0,0,0,0,0,,HYDRO
AR,Cecil Lynch,34.7535,-92.1987,,,,,,,,,,,,,
AR,City Water & Light - City of Jonesboro,35.848561,-90.725377,0,7,49973,0,0,0,0,0,0,0,0,,GAS
AR,Clearwater Paper APP CB,33.7061,-91.2371,0,0,32668,0,0,81877,0,0,0,0,0,,BIOMASS
AR,Columbia Flooring Melbourne,36.060514,-91.919802,0,0,0,0,0,5631,0,0,0,0,0,,BIOMASS
AR,Dam 2,33.986501,-91.315788,0,0,0,0,289523,0,0,0,0,0,0,,HYDRO
AR,Dardanelle,35.2503,-93.1686,0,0,0,0,629375,0,0,0,0,0,0,,HYDRO
AR,Degray,34.211913,-93.110963,0,0,0,0,77354,0,0,0,0,0,0,,HYDRO
AR,Dell Power Plant,35.8619,-90.0253,0,0,2028650,0,0,0,0,0,0,0,0,,GAS
AR,Elkins Generating Center,35.9714,-94.0014,0,0,5359,0,0,0,0,0,0,0,0,,GAS
AR,Ellis Hydro,35.351361,-94.294349,0,0,0,0,117406,0,0,0,0,0,0,,HYDRO
AR,FECC Solar Benton,34.638429,-92.578347,0,0,0,0,0,0,0,1540,0,0,0,,SOLAR
AR,Flint Creek Power Plant,36.2561,-94.5241,2663090,6658,0,0,0,0,0,0,0,0,0,,COAL
AR,Fourche Creek Wastewater,34.6968,-92.165,0,0,114,0,0,5576,0,0,0,0,0,,BIOMASS
AR,Fulton,33.6094,-93.7924,0,0,103733,0,0,0,0,0,0,0,0,,GAS
AR,Genova Arkansas I LLC,36.186111,-94.284166,,,,,,,,,,,,,GAS
AR,Georgia-Pacific Crossett LLC,33.1421,-91.975,0,3073,163203,0,0,306405,0,0,0,0,0,,BIOMASS
AR,Greers Ferry Lake,35.5207,-91.9953,0,0,0,0,200955,0,0,0,0,0,0,,HYDRO
AR,Hamilton Moses,34.9806,-90.8722,,,,,,,,,,,,,GAS
AR,Harry D. Mattison Power Plant,36.1855,-94.2841,0,0,48955,0,0,0,0,0,0,0,0,,GAS
AR,Harvey Couch,33.3592,-93.4649,,,,,,,,,,,,,GAS
AR,Hot Spring Energy Facility,34.29759,-92.868344,0,0,3433630,0,0,0,0,0,0,0,0,,GAS
AR,Independence,35.678442,-91.408761,9676312,6862,0,0,0,0,0,0,0,0,0,,COAL
AR,John W. Turk Jr. Power Plant,33.649722,-93.811944,4175510,0,12470,0,0,0,0,0,0,0,0,,COAL
AR,Lake Catherine,34.4341,-92.9049,0,0,289084,0,0,0,0,0,0,0,0,,GAS
